No,Mean of the integrated profile,Standard deviation of the integrated profile,Excess kurtosis of the integrated profile,Skewness of the integrated profile,Mean of the DM-SNR curve,Standard deviation of the DM-SNR curve,Excess kurtosis of the DM-SNR curve,Skewness of the DM-SNR curve,Class
4426,0.5989860068951531,0.5327644369941704,0.05563928228222106,0.0015330558120029074,0.015016262624512522,0.16599224663358272,0.21305025038678385,0.055217430590269186,0
4427,0.3885215980531333,0.3620383123020322,0.09560675088339676,0.05295303110838268,0.03043300882378178,0.29655192717199746,0.154233426523167,0.024206712039447544,0
4428,0.6739809369296289,0.4848853152472207,0.012596278741240334,-0.001148110368208114,0.0074669601055190205,0.1221207290303363,0.31143687565082795,0.12096052531993312,0
4429,0.5698235651997566,0.5768418907792761,0.031014931562651813,-0.011552966273245313,0.005745255017152227,0.13886007597538008,0.3798139197685825,0.15176474682863722,0
4430,0.4848915027377814,0.3530188718773811,0.08125912318748005,0.04215460760070802,0.014552150817499332,0.1589105853421913,0.22256163608362825,0.06142741584823925,0
4431,0.9102413303589536,0.5888666539796739,-0.15418603541912926,0.013000718287006349,0.07415308950853622,0.4492362694170538,0.08691821073324885,0.006729652131218445,0
4432,0.514013384708984,0.4455048081772899,0.04972451958277977,0.010125424938246915,0.0070739622059353535,0.12112112092959215,0.36321783187522827,0.15461062442561493,0
4433,0.7669843845061853,0.4771988325268702,-0.034089708217150086,0.0035261266897880085,0.02580686211294887,0.2378088112783965,0.15213823328483292,0.02583155131737326,0
4434,0.6006489555871021,0.5068646872130971,0.04027357991556568,0.0012293914134957856,0.006040939152915275,0.09687601632211064,0.4389474282686393,0.2524531508788521,0
4435,0.6415331575745284,0.5075326498333816,0.017149843474137283,-0.0028535902679450035,0.0189948985112124,0.18535326200360647,0.19157368963800184,0.044084968514593925,0
4436,0.8111944838775096,0.4519578446167126,-0.029521391309425268,0.0058270764618985225,0.012643303876664364,0.15363577108427734,0.273513559239944,0.0924161688897285,0
4437,0.6262421415534374,0.5506520855622228,0.022122403406592047,-0.005754251881895676,0.048394884286450536,0.3892707991501393,0.11522118342827417,0.012305494433502234,0
4438,0.5562766173190022,0.4906057391329197,0.04385360966643798,0.0002027336008933542,0.009136265472150755,0.134343081355607,0.2827256345535936,0.09793788650376913,0
4439,0.6936929628878523,0.6088878908670394,-0.013145419567021529,-0.00963212625979267,0.009959689642707015,0.13413281874539842,0.2821208810727991,0.10009970312052772,0
4440,0.3239505171364835,0.4258135868750212,0.28070772532591703,0.0964414949623256,0.6312743983936177,0.597905971430401,5.544535723628e-05,-0.0008983766952633973,0
4441,0.5552626242141554,0.4410874811685145,0.05879357851623621,0.0193930493349501,0.013852240271631223,0.1912375444711153,0.2339002493050911,0.06031977655948534,0
4442,0.6067329142161834,0.5425638682030628,0.05824258875814961,-0.002823592274533049,0.5232486328228724,0.5568788089633488,-0.014248504315560434,-0.00036335467999339447,0
4443,0.5536807949705942,0.4628020319309318,0.032746553698429534,0.00916079272639665,0.009574177418296416,0.1563035212891887,0.2853667136360061,0.0928899725869798,0
4444,0.6028391806935712,0.4424536326990859,0.05223419411920893,0.01480935611193704,0.008125699440173457,0.1567684728634661,0.2991965343894622,0.09388471084676496,0
4445,0.6826607179071182,0.5053814669689554,-0.022420699264299404,-0.003425927651546984,0.012197906255345631,0.1378722297509844,0.23686831321516744,0.07515604835800803,0
4446,0.5394848915027378,0.4284206057037701,0.02937199485284113,0.006217863146913343,0.010412572939198816,0.1654224387848592,0.2528959392216645,0.06892468122589572,0
4447,0.6247008720340702,0.4863785465351498,0.0043138545011170044,0.0015331704935596985,0.005404656839303619,0.09696152247702833,0.4329535037199021,0.2467781815673065,0
4448,0.5264652200365038,0.4469778122731347,0.05495929120360198,0.022665229340934227,0.10867701932423178,0.5473230176946592,0.06578253536701899,0.003005399352208852,0
4449,0.521476373960657,0.4597787351768535,0.0480677599972939,0.009191076087462212,0.008810638640171856,0.14143327474333744,0.3154567643693821,0.11857118266659962,1
4450,0.5743256945852768,0.5573279512457696,0.022527531489936282,-0.0046439908472940255,0.02420118497857359,0.22458894661672646,0.15910764723689974,0.027418044501340687,0
4451,0.5196106266477388,0.4175245289734272,0.04146423345678285,0.011041920190701457,0.006422708541977555,0.0994037288333066,0.4019756485763117,0.22045150107648506,0
4452,0.5976475359967552,0.48475845912059395,0.042995263167039874,0.0027412360859794755,0.015817229774026,0.2165362277206707,0.2081413432398,0.044304788821907436,0
4453,0.6249847901034273,0.5099963084053314,-0.021685894282517458,-0.003609811172700835,0.010116888803435769,0.1508060664145841,0.2558547579250096,0.07544109955146909,0
4454,0.348205232204421,0.3446288845371815,0.28647411034038833,0.15532640796629088,0.02224368115135188,0.2539503117989944,0.1826590628288529,0.034700761213654806,1
4455,0.5444331778543906,0.5219639802695144,0.052989854115580416,0.0017198397633518435,0.00824547022951329,0.16729549499800034,0.31172470786991124,0.10147617049911443,0
4456,0.6283918069357128,0.4372012301722623,0.02474112169988612,0.003059741746329188,0.012070649790832728,0.15606515774007865,0.2306412590102654,0.06449518689129184,0
4457,0.5735956195497871,0.5832156305353595,0.02888842321405562,-0.008188538008843683,0.00815938497621406,0.15059538389230268,0.3079973607142089,0.10343110858787752,0
4458,0.2364631920502941,0.3349240348531979,0.5317732923385585,0.34762358793537057,0.0698637981402036,0.4052004274578369,0.09814192349429936,0.009607380149977177,1
4459,0.2380044615696613,0.3071569412357845,0.4542177561577976,0.2973051788733078,0.08151150733971324,0.4373847010789931,0.08623515759409105,0.007035668343531149,1
4460,0.06375988643277225,0.32013676750946496,0.7506262918015704,0.5563672781570337,0.287438664208511,0.6447538372845925,0.025284916868642083,-0.00015622856359084154,1
4461,0.06943824781991483,0.3119205165456194,0.7423154373770208,0.5522309608000578,0.3202596031349635,0.5947834246363116,0.028046352168562,0.00019317717742292406,1
4462,0.09174609612654634,0.3023692540990035,0.7406517296724664,0.5628172032666218,0.2206028212975559,0.5761147361782738,0.03967962323341332,0.0010416554728248275,1
4463,0.8850537416345569,0.6238794909966179,-0.15097297548172536,0.010218206047411258,0.2799979039549066,0.8215718930149432,0.02715989889356823,-0.0007160448846938972,0
4464,0.04335834516325289,0.3769658791277699,0.629312955718022,0.37918753201473865,0.5949913354270402,0.6712539617316722,-0.0013138060713411693,-0.0011988302960361395,1
4465,0.11255323463800446,0.30911747540938944,0.7282408734372271,0.5409418217095371,0.20155178024268947,0.5559493184963534,0.043852868549955085,0.0014442698447910498,1
4466,0.08586493611843439,0.3087778880443084,0.7400128392932579,0.5499013271442104,0.3019421581664822,0.6068585402974587,0.026216430422177885,5.4449766100374294e-05,1
4467,0.08201176232001622,0.31182644757951145,0.7361829099834646,0.5449382509146893,0.2457996009935721,0.5724557059780945,0.03718592567860683,0.0008676214036951178,1
4468,0.045426891097140536,0.3134109214205206,0.7781463758578597,0.6008349920391829,0.44097732959409996,0.4973911252456484,0.028115060556096853,0.0002617560032831447,1
4469,0.6852970999797201,0.45626707142547995,-0.014999415245416878,-0.000646483400564975,0.00783001530888684,0.14137095377232098,0.3734170504374821,0.15338188045286824,0
4470,0.05329547759075239,0.30841875075721564,0.7641743165020161,0.5860786919031274,0.28226980613044445,0.6159607268367432,0.02778869767680906,7.830401549919317e-05,1
4471,0.6265260596227946,0.4902675366788392,0.019981403865167655,-0.002724208694112107,0.017830876158331094,0.17910815883499714,0.1840980055967068,0.04187022766970567,0
4472,0.1871831271547353,0.2837586220568917,0.6691222285806244,0.511299209555549,0.08980563445561328,0.4524980739132124,0.08262688367384903,0.006592322329325115,1
4473,0.6073413100790914,0.4113225830737945,0.01679392127903978,0.010171134495830457,0.011849822402323951,0.1430744489300723,0.24032758507356775,0.07353889616116199,0
4474,0.3487325086189414,0.3882755553777155,0.2743291848489734,0.13407802218280593,0.037491999679371,0.31123658496389445,0.1393784967157954,0.019851848550799973,1
4475,0.7562360575948084,0.5084839892373355,-0.017715040641206273,-0.004843038970608079,0.0594362538461822,0.3753117900014193,0.0913822848660627,0.007648932877282269,0
4476,0.18653417156763333,0.3170486727134101,0.6600402471965686,0.4995643967904669,0.10132234432840308,0.4561398336703154,0.07728987578273147,0.005625966394681888,1
4477,0.5003447576556479,0.4330842963324208,0.05300076318795153,0.010671770767535874,0.012995130565034362,0.1492496889790089,0.2283776825282778,0.06561899453140352,0
4478,0.7275603325897384,0.4939265315751026,-0.008730279141491548,-0.0019084212343029614,0.011565366777082295,0.14932103688463366,0.2568184195390258,0.0804668988070577,0
4479,0.5522612046238086,0.506239445047729,0.031918281594840316,-5.647451414957662e-05,0.12026858599351666,0.5911009803160966,0.06268455813204989,0.002499481310608013,0
4480,0.6680592171973231,0.5259639546296284,0.013352814873764584,-0.0025550855997214447,0.021525056419789308,0.2521488270951087,0.1764259719146116,0.03132699443266638,0
4481,0.6952747921314135,0.4963406724922532,-0.02238886875456961,-0.0060575042197310094,0.01253476159784592,0.1490322690642264,0.2678339712568345,0.09087814150713316,0
4482,0.5166903265057797,0.5504106064870009,0.07890815792685425,-0.003304543288149975,0.010199231221386685,0.13857434316302428,0.2952448121625415,0.10708799669802416,0
4483,0.6545122693165687,0.4857774279401254,-0.00414951168224369,-0.004685908321907447,0.05908068435379892,0.3634419617245067,0.0927588443472941,0.00817134354960995,0
4484,0.7584262827012777,0.4268384450083347,0.006983315452732825,0.00974410015712852,0.010015832199790395,0.14565890976513085,0.2698554905669944,0.08535488266831506,0
4485,0.5424863110930845,0.4421538083762713,0.0783973869076409,0.015565552523884071,0.004405319317847711,0.11602014620268265,0.4216228530126442,0.1932508619219384,0
4486,0.5556276617319003,0.5257196133037696,0.039522860732264985,-0.004628609201844334,0.00934960718996289,0.11610721369661428,0.29521098919583755,0.12498282585170005,0
4487,0.7465017237882783,0.5231274094794591,-0.027985886117250718,-0.006004812816665358,0.0048806596353822935,0.11337123862563175,0.4851524050838517,0.26149412210698564,0
4488,0.5749340904481851,0.5022128001161121,0.019148747115276175,0.0017682565251886254,0.009061408729372913,0.1594339917319042,0.279408175205205,0.08385818647413765,0
4489,0.7038328939363212,0.398861820835668,0.012834735615021828,0.022869257228186127,0.0365488047194749,0.27160868277156425,0.11649821151089565,0.014264376390190563,0
4490,0.5245994727235854,0.4404444133358249,0.05706704441414447,0.013897390722239998,0.016082971213573202,0.18669423286088974,0.21420746084726333,0.05280477167288507,0
4491,0.6198742648549991,0.4474986109907057,0.02481498047325615,0.0054615078547557505,0.009738862249721808,0.12464169339364232,0.2836845669627209,0.1082956564706428,0
4492,0.6234029608598661,0.4780874938757815,0.03071480660033133,0.0007170818074437652,0.049293165217690366,0.3868392885309904,0.11706331591300673,0.013144932382612592,0
4493,0.6300141959034679,0.5682368256471075,0.004584735104396789,-0.009979352073206495,0.005183829446318414,0.11332269612118542,0.3836104467383818,0.17065625722981756,0
4494,0.5092678969783005,0.463085414788772,0.049563278806364144,0.011871523092435466,0.03105806262687205,0.3009654710387719,0.14856914567338125,0.02211538042773013,0
4495,0.6528087609004258,0.5150643430354404,0.01665617421128736,-0.003300286531957746,0.009128779796977684,0.16637518646974686,0.2961051866285214,0.0933266799207128,0
4496,0.550152098965727,0.4338249149473031,0.07218616823641305,0.013579395093797277,0.00951429202138828,0.1780152463801189,0.2943240089352587,0.08978668795007742,0
4497,0.6073007503548976,0.4974104352511585,-0.005661923313369928,0.0023196134098875877,0.010711999910310185,0.13749491796578406,0.2503262482725172,0.08005669528341397,0
4498,0.5867775299127966,0.4968112635291931,0.053381737176556435,0.001283440229170002,0.012175449234302856,0.125973303356974,0.2487854517446797,0.09233409262499116,0
4499,0.7322652605962281,0.4946411049543922,0.010128445964220866,-0.0017474668734294766,0.02257679365850385,0.2648445989201883,0.17917653762293945,0.03237759408056571,0
4500,0.6720746298925168,0.5396925743400689,-0.0012887807903263766,-0.004569869352507708,0.004644860896527378,0.11927606650693585,0.4194098051025401,0.18970052520626404,0
4501,0.7336442912188197,0.5309499926073643,-0.023929438806814803,-0.0030626983719554955,0.010068231921525457,0.15929629952639435,0.2702715476262257,0.08057206665086501,0
4502,0.6468059217197323,0.6204608618812579,0.007809257554632624,-0.009684778530163205,0.3179989295102349,0.7638632618752106,0.01472589908634443,-0.001243342714796094,0
4503,0.6191847495437031,0.410239815919606,0.04057629710080602,0.01297095591206562,0.009959689642707015,0.16745328965797074,0.26765516376233545,0.07628208843147942,0
4504,0.7154329750557696,0.5146674926375759,-0.019151877907887683,-0.004401963483168288,0.0318665154515586,0.2792091670301461,0.15634524734085084,0.026577252951166485,0
4505,0.6067734739403772,0.5170901971235516,0.010230697249401878,-0.003132478310806887,0.007324732290659977,0.12796943854626855,0.3472581918442059,0.14147551887908544,0
4506,0.6976678158588522,0.5827090055922359,-0.019243662526081663,-0.007628335901597919,0.04802434340790965,0.3742481148510242,0.11335739991941175,0.012095315563577562,0
4507,0.5629689718109917,0.3127760631337199,0.045221244693282064,0.05127251813244007,0.01295395935829712,0.1798296962985662,0.2318198125606542,0.059396614311531336,0
4508,0.5750557696207665,0.4751254961374439,0.046047231159643334,0.0032007222950459976,0.03221459930458028,0.2945979723583,0.1475870783596607,0.02271109695282272,0
4509,0.5192050294057999,0.5314078512706482,0.04131441293543001,5.427914792771558e-05,0.034014903971073235,0.3040563962665439,0.13595832876859312,0.01850898728629525,0
4510,0.5205435003041979,0.44350534970320493,0.028884927467983025,0.006631464016972976,0.005116458378713642,0.12449788209491905,0.4096251138879269,0.1808603802853583,0
4511,0.6502534982762117,0.4605325014362198,0.0011903654200636905,0.003950509637885536,0.042365173644056654,0.31033058363351257,0.12368671675238385,0.016670877335411984,0
4512,0.645264652200365,0.5735405556279961,0.009517502097670086,-0.009551570189898323,0.06573544878137734,0.39518315526136105,0.08551079598833594,0.0063852013346653936,0
4513,0.28793348205232205,0.34327572292511893,0.3209634310725818,0.15364815351218802,0.09520654845956858,0.4988128108676817,0.0780229804505091,0.005312988331678226,1
4514,0.2717095923747718,0.3520489156453258,0.3071278363045692,0.14947031541123915,0.03684448885523795,0.3143099423033401,0.1346949283675967,0.01846168496857236,1
4515,0.3168120056783614,0.3529805954884803,0.2743029922196213,0.13085252000796954,0.2705659543559457,0.6781204028112577,0.02769235937308958,-0.0003830230742314752,1
4516,0.6274994930034475,0.4549866331300776,0.0025440850006942287,0.0003090727131792783,0.030593950824335293,0.2755265526121005,0.13160656938678567,0.01708249153816506,0
4517,0.6489961468262015,0.4394919603338444,0.06315681289359973,0.007305997733396414,0.009315921653922287,0.1158718270403032,0.3015104660783359,0.12785246447312112,0
4518,0.6881362806732915,0.4829402034951597,-0.004042727290914449,-0.0007872146600641605,0.016150342281177968,0.2120671238649312,0.20526616081414356,0.04413359790107352,0
4519,0.6615291016021091,0.4740307463647797,0.045564414955933816,0.0026060931809178517,0.017894504390587547,0.2141749055039217,0.19023642929177906,0.03892495560857445,0
4520,0.43017643480024337,0.3505136913856999,0.10410812811601804,0.04784223606182837,0.009491835000345505,0.12973086503027628,0.2759693244580325,0.09823362307175272,0
4521,0.5757047252078686,0.3890010143801882,0.028944759140447363,0.014692112839351613,0.0156899733095131,0.23127640076273026,0.22278805233371266,0.050223149205058035,0
4522,0.4753194078280268,0.4325604161878737,0.035952977059380116,0.009305350194338171,0.01062591465253452,0.13591979117597278,0.2778896469306859,0.09447794367922853,0
4523,0.4560129791117421,0.3721716034388821,0.06983127857979213,0.035914482340771714,0.008881752543124946,0.15018488712299827,0.2946454061580989,0.09638971084954832,0
4524,0.6603934293246806,0.475566604970336,0.013774786581703332,0.0073143734223375875,0.012572189969234844,0.15287725559959126,0.2410959047235933,0.07154921517490086,0
4525,0.6505779760697628,0.4135914566469069,0.040288914776700525,0.007394992926844652,0.00888923821829802,0.16394095338149364,0.3191331709362873,0.11143618331478973,0
4526,0.4474548773068343,0.3781643878903893,0.06551529483237005,0.03636137105247757,0.010790599488436343,0.1473194383193208,0.24896150430492145,0.0734003343777667,0
4527,0.7285743256945852,0.5520379244935442,0.001473342278790027,-0.008329653033065883,0.017920704251455078,0.2013290108648643,0.2137411028373258,0.05158915057084885,0
4528,0.4414520381261408,0.3765883521865731,0.0747693245722127,0.030548632619178014,0.008743267572567088,0.1449874803025673,0.2981531845757872,0.10109805632319636,0
4529,0.6661529101602109,0.5126639971681721,0.01256515979781735,-6.350533056534892e-05,0.0129764163793399,0.18279683305604527,0.2270256272977125,0.05533937182279244,0
4530,0.4618535793956601,0.4015082983907136,0.07079852558097838,0.0233803848065866,0.017501506491003876,0.2240152197392918,0.2062164592526496,0.045104444657917575,0
4531,0.5181504765767593,0.44614518090028255,0.055749435150623056,0.009048167581720818,0.00779258693749792,0.1143703450191188,0.3180672555894353,0.13658194633157933,0
4532,0.6690732103021699,0.5340403630916049,-0.013349659296537723,-0.0077244732891326405,0.008922923754338617,0.14957635273422495,0.2760766652143952,0.08522292507843134,0
4533,0.5648752788481038,0.5197575694220803,0.038430971033002366,-0.002603726144775319,0.009181179514236314,0.1343631356367712,0.30464986153720114,0.1107628586830288,0
4534,0.4401135672277429,0.4119279819346888,0.0946070864727891,0.021185065543959696,0.043293397253606605,0.3285508184703605,0.11509892170130255,0.013119575397913849,0
4535,0.6649766781585885,0.5239293890666268,-0.007150957103909746,-0.0033203649524896567,0.01286787410499789,0.15279324733593133,0.2499687518132953,0.07708353807815167,0
4536,0.5259379436219833,0.4532149160822488,0.045120946683637086,0.013284634110283765,0.009443178118435192,0.12468594142496285,0.2935671253819863,0.11201073950210837,0
4537,0.5739200973433379,0.4861920766715416,0.03940369952364338,0.0033764442043926635,0.005393428324305796,0.1122641136022277,0.3892743124733824,0.1807431320889996,0
4538,0.693814642060434,0.5318043307391335,-0.014482195517134597,-0.006889988697483548,0.005595541531596543,0.10592754009923948,0.4069121560794163,0.2030424308593496,0
4539,0.4809572094909755,0.5096517589486796,0.09535882244493467,0.007860260863129962,0.021652312884302208,0.2102545018203026,0.18547815446876809,0.04127550032107996,0
4540,0.5881565605353883,0.5753720262199771,0.037890141604057036,-0.0070030624952049855,0.013010101915380502,0.14035775872323364,0.23113397243729725,0.07177837618933597,0
4541,0.6370310281890084,0.4633532006938866,-0.0047125730350845605,0.000964417268363926,0.007710244519547008,0.13127146485267352,0.34978367746944955,0.14299797171343218,0
4542,0.7315757452849321,0.5159244963761048,-0.0277770364492787,-0.004655432674672078,0.10108654561193037,0.5043259841556348,0.06745455373752222,0.003392383161692103,0
4543,0.4126546339484892,0.39983684100289546,0.08267870317433668,0.027971166818203167,0.006722135513088922,0.12053314695792965,0.32906328984803684,0.1316364361211612,0
4544,0.7030216994524437,0.5908192405053985,-0.0006045308473279559,-0.01396148182446521,0.0857858273666526,0.3854119826307954,0.07220649581627428,0.005315075983443663,0
4545,0.7593997160819307,0.5581745216263578,-0.08302731576675093,0.003131344945726301,0.13300171793644638,0.44881063240433855,0.057340578321815536,0.0034265545255867864,0
4546,0.6610829446359765,0.5784283744622509,0.009359218745481571,-0.014920705148969732,0.08414646467833098,0.4234282155602557,0.08133773946824514,0.006500089566267871,0
4547,0.6919083350233218,0.5699043017195079,-0.024036129264451856,-0.013141766587413688,0.36182755247828413,0.7056295671120657,0.013039028419543082,-0.0009919978435749832,0
4548,0.988602717501521,0.5983711110913388,-0.18801097008614584,0.02199037908285653,0.4284837392029914,0.8835191282774316,0.0016898225040892984,-0.001649871131870582,0
4549,0.5645508010545528,0.4983621188581386,0.026441337018933527,0.0027096565736952237,0.00901649468281092,0.16814043608778007,0.28311900375715043,0.08332068056304819,0
4550,0.5328330967349422,0.4666875393474108,0.0567793649225009,0.009738882498709037,0.006796992255866764,0.13712366381443214,0.3373488304088381,0.12447825156314316,0
4551,0.6299736361792739,0.516223019307771,0.06656270036045701,-0.0023432813631470623,0.01322344363319264,0.14345236265552347,0.224015700923172,0.06608507648764986,0
4552,0.6139931048468871,0.4256257807950171,0.02294198986565357,0.0110004046007907,0.01216796355912978,0.18920629375060594,0.2503342220490775,0.06662645357989788,0
4553,0.5400527276414521,0.4218219021386177,0.021387981966732705,0.010236792095259257,0.009218607885625231,0.1698673262047062,0.2850437979639305,0.08410009748800874,0
4554,0.5150273778138309,0.4649075418883641,0.017781932707046474,0.002301664542166843,0.009226093560798305,0.12197615744311605,0.3042085222562205,0.12063250397195148,0
4555,0.5235449198945448,0.40318398168057057,0.07022395214607485,0.018875757130960177,0.008994037657291709,0.14757038702912542,0.30312081584407397,0.10455851627583702,0
4556,0.5005475562766173,0.5564804413933916,0.055482352417877016,-0.0046815263998266025,0.0018564472235763367,0.07615328486576715,0.7518503229820158,0.6162339018574511,0
4557,0.6990062867572501,0.4485358770357049,-0.019040422855795,0.007037303691534278,0.008675896500485879,0.11279720472251666,0.3110492942846133,0.13746277325244233,0
4558,0.7146623402960859,0.6042775741819183,-0.034153710768609256,-0.010332391257725778,0.7598857686759128,0.7359769273265045,-0.03786287850072668,0.00016750101578643983,0
4559,0.06290813222470087,0.28587074790020056,0.9325245660280584,0.8395575640868075,0.5533859576407076,0.6214773536890993,0.0013896628408618193,-0.0004726848827562999,1
4560,0.6686676130602311,0.9127195769671672,-0.055955506587136966,-0.02353801053894521,1.0,0.4090746372885649,-0.07359689731130778,0.005284652987191814,0
4561,0.03208274183735551,0.2872170683758766,0.9319745888454322,0.8443933680167883,0.7804489155696148,0.5307834421558458,-0.02115392475370631,-0.0002904571292085499,1
4562,0.600324477793551,0.5515207447670875,0.01247133057277975,-0.007364675058524483,0.015813486938677686,0.18477189057536786,0.22926259207887875,0.06169890715198549,0
4563,0.2890285946055567,0.3238200942189029,0.28152546892490393,0.1678335709142884,0.0685201196234565,0.4106034557122271,0.0868076669224836,0.006788731067029469,0
4564,0.6418981950922734,0.4715754052564913,0.02277890065262485,0.0035606989355024274,0.011905964959407336,0.1765607776097706,0.2459997386282361,0.06617442915365475,0
4565,0.676536199553843,0.4976876864357913,0.002027703116333986,-0.0009735868884718847,0.0144997511002407,0.17613844349563276,0.2218014206971442,0.05792449766347226,0
4566,0.2940174406814033,0.3759476936738323,0.3593326640005068,0.17592268283271026,0.057826833885411474,0.4113448081269627,0.11129436999929906,0.011904542364314059,1
4567,0.6203204218211316,0.4265155961351928,0.0063350711118436405,0.005602645154512093,0.01057725777062421,0.13390144412027866,0.2550547212818796,0.0852714728192924,0
4568,0.615291016021091,0.5200377499769405,0.0438609674751981,-0.003964745642482367,0.006037196313090522,0.11835409134531523,0.3466204880410609,0.1423995775076017,0
4569,0.6652200365037517,0.4609328520751544,0.02630077491456921,0.008743544791939863,0.03452767265999674,0.31336349456488544,0.1449327343650649,0.021227170783256137,0
4570,0.7437436625430947,0.5309522487569663,-0.008840599058201025,-0.00800492799072143,0.06079490374908692,0.421999394325189,0.09750686408640688,0.008379959407198974,0
4571,0.7587102007706348,0.4882542923673649,-0.036493892614863806,-0.0008516753129602746,0.03636914853770337,0.32449662434709164,0.1369629645686019,0.018637223921615098,0
4572,0.10513080511052524,0.3136892649435815,0.7065868370514394,0.5047924063584557,0.15206024470677384,0.520435765769127,0.05369961589279538,0.0023967962543085947,1
4573,0.8209288176840398,0.39831807349490783,-0.04741325964772016,0.019151122673272056,0.012613361180448514,0.14552044561192096,0.2568042397414185,0.08655638535038243,0
4574,0.4317988237679984,0.4751905828037818,0.0838719362983199,0.006486258781784813,0.0022120167517710857,0.08195517260389952,0.6577969430035232,0.4815957080641415,0
4575,0.4721557493409045,0.4339270979935783,0.0643090894407106,0.017174296107617816,0.019466495988922226,0.1820466691760044,0.1712846605924426,0.03542038261388729,0
4576,0.6592577570472521,0.4979357584162757,-0.00934871948672535,-0.008970142640977605,0.00911380844663154,0.13695192628409034,0.29335676716612313,0.10373781811204558,0
4577,0.6493206246197526,0.4632111772609003,0.03399297931603917,-0.0002783508456693546,0.013960782550449665,0.156203898279668,0.217592117777298,0.058321527443225475,0
4578,0.5720543500304198,0.4855541475875642,0.02768469603608541,-0.0011820883255785574,0.008286641440726963,0.13220719163758288,0.31635882315773706,0.1240601665504959,0
4579,0.5257757047252078,0.4502320574133135,0.024150584122463903,0.0069977923417066925,0.014166638593088731,0.16917387639397005,0.21487212971124875,0.0536293922436597,0
4580,0.2771040356925573,0.38678772696370334,0.3938749249189424,0.18809212944714995,0.10817173632838707,0.4761343650340985,0.07436940971330999,0.005169797695112788,1
4581,0.5381464206043399,0.4831002974857974,0.03189092532779729,0.005068602850142435,0.01961620947447791,0.2303305298384919,0.17962805103782956,0.03312047496067377,0
4582,0.299695802068546,0.3669172675034117,0.3508344590747277,0.16711140499884244,0.13421814000658633,0.5753361402921934,0.05835273329297552,0.002357834012168709,1
4583,0.5607787467045224,0.469903837926177,0.0316303681364278,0.00476186041920855,0.002829584879688281,0.09871983956907672,0.5549843361930928,0.3239245281907388,0
4584,0.5653214358142364,0.4516428067226022,0.062452199043165,0.01131779409095138,0.0035744094721183797,0.11475869291787273,0.48150455191732006,0.2396855791630313,0
4585,0.5493003447576557,0.5051533727345973,0.03762883034076539,0.0002746925333755925,0.013537841954650146,0.15346299832516186,0.21451707530125952,0.057345016760890835,0
4586,0.4481038328939363,0.4775012017248843,0.09027838214545973,0.015148406804320603,0.10797336596539753,0.5246109478040383,0.06955672352730438,0.003820970641349768,1
4587,0.24968566213749746,0.4013507963501011,0.3432522728372753,0.14482739716688975,0.11342667966422927,0.5300101038472925,0.07207541248031323,0.004311810714537728,1
4588,0.3981748124112756,0.4190931933669602,0.06637821743922404,0.02250416260388224,0.01332824307218633,0.15674891558972526,0.22821124092627246,0.06318170628624001,0
4589,0.6744270938957615,0.5031178600058558,-0.014025881502623013,-0.0022444606033906853,0.012639561036839612,0.1536394715707172,0.2346437277023513,0.06608060029432204,0
4590,0.6893936321233015,0.4745423397773537,-0.0064345434220280965,-0.004832932999817418,0.017793447786942175,0.17831925711722904,0.19856516234620566,0.04685661608817157,0
4591,0.6822956803893734,0.4717364653440351,0.0157343398129679,0.005620057397713896,0.010786856653088027,0.12284343919281746,0.2754183531248872,0.10621845751062224,0
4592,0.5215574934090448,0.39924148244304586,0.058282546762869335,0.0204041113662331,0.017029909008817616,0.19931262391100493,0.19420909055351476,0.04115036530406738,0
4593,0.583370513080511,0.5095372746936571,0.04019139623774442,-0.002714558894543377,0.01098522702055402,0.14934889786086758,0.2528812999547003,0.0788381650062602,0
4594,0.7271547353477996,0.4941583141473613,-0.04183115518809749,0.00018527699751446136,0.01057351493527589,0.15445671328624014,0.3060721916360214,0.1069395229148777,0
4595,0.5549381464206044,0.4003636596289264,0.061074286332025975,0.012104378310815886,0.005191315121491485,0.10352232803273367,0.4033732504222973,0.203151116761138,0
4596,0.5213952545122693,0.4679910269960056,0.04931827036736,0.0024139120159539854,0.01166268054537935,0.15949254894948747,0.2666602644277881,0.08345419061195841,0
4597,0.7035489758669641,0.5308990709079259,-0.01658427218329952,-0.003767742712754926,0.005778940553192828,0.11391350481567475,0.3613625449883652,0.1581530823894795,0
4598,0.5757047252078686,0.5830182456900747,0.033383267864486865,-0.007877360984542885,0.06658881564367301,0.4664372925137489,0.10103147685913172,0.00924082620103146,1
4599,0.7173392820928818,0.42209826801281936,-0.008895927985670939,0.006439286948827848,0.01174876579867858,0.13598773911337594,0.2534009811930191,0.08491786903756812,0
4600,0.7168931251267492,0.4738827885679092,-0.0009399468712970164,0.0026150415140781987,0.010337716191944542,0.1575042172015316,0.2729621087500337,0.08482500008520145,0
4601,0.6121273575339687,0.4348544833977971,0.03529429120788848,0.0047137253246729675,0.013283329025624338,0.1501769351849881,0.2287205592342309,0.0673826617554258,0
4602,0.6250659095518151,0.5966380679869062,0.017121300147941873,-0.00584561195294754,0.007740187215762856,0.10641901220292503,0.36502988608299225,0.1820823379488524,0
4603,0.8517947677955789,0.4403686443285617,-0.05678800632649018,0.00919214349229272,0.010360173217463754,0.13898320529398392,0.2923077638816645,0.10251780906179164,0
